gene_name	symbol	chrom	strand	len	reads	RPKM
NM_001136072	Meis2	chr2	-	4716	2	0.0139253405112
NM_001136073	Nfatc2	chr2	-	6651	3256	16.0748553188
NM_001136074	Nrl	chr14	-	1923	0	0.0
NM_001136075	Numb	chr12	-	1962	518	8.66922712303
NM_001136076	P4ha2	chr11	+	2278	0	0.0
NM_001136077	Enpp2	chr15	-	2745	126	1.50722406871
NM_001079905	Repin1	chr6	+	2957	206	2.28752326772
NM_001145637	Gm1661	chr4	-	1837	0	0.0
NM_001143672	Fam70b	chr8	+	1160	0	0.0
NM_001143671	Fam70b	chr8	+	1223	0	0.0
NM_001190490	Dmpk	chr7	+	2682	0	0.0
NM_001190491	Dmpk	chr7	+	2623	0	0.0
NM_001105159	Cyp3a41b	chr5	-	2064	0	0.0
NM_147217	Gprc5c	chr11	+	2020	0	0.0
NM_147218	Abca6	chr11	-	5238	0	0.0
NM_147219	Abca5	chr11	-	8269	4	0.0158838809653
NM_001105156	Vmn2r49	chr7	-	2559	0	0.0
NM_001105151	Vmn2r47	chr7	+	2559	0	0.0
NM_001105152	Vmn2r48	chr7	-	2568	0	0.0
NM_080437	Celsr3	chr9	+	11547	2	0.00568735652991
NM_001204252	Clec10a	chr11	+	1501	26	0.568777332486
NM_001204253	Clec1b	chr6	+	922	0	0.0
NM_145611	Kank2	chr9	-	4853	3	0.0202983430407
NM_027619	Ttc14	chr3	+	9430	4142	14.4227483581
NM_027618	Poteg	chr8	+	1706	0	0.0
NR_029958	Mir429	chr4	-	83	0	0.0
NM_027613	Mmrn1	chr6	+	4636	0	0.0
NM_027612	4921539E11Rik	chr4	-	2447	0	0.0
NM_027614	Wdr20b	chr12	+	2228	66	0.972698785045
NM_027617	Spata1	chr3	-	1920	53	0.906409117213
NM_027616	4921528I01Rik	chr18	-	3335	0	0.0
NM_001159638	0610012H03Rik	chr2	+	1513	0	0.0
NM_001159635	Rbm18	chr2	-	2458	918	12.2633868127
NM_001159634	Prrc2b	chr2	+	10686	23682	72.7700764721
NM_001159637	Nadk	chr4	+	3037	2037	22.0239829138
NM_001159636	Wdsub1	chr2	-	1578	64	1.33174967505
NM_001159631	Nek6	chr2	+	3175	57	0.589495847796
NM_134207	Vmn1r75	chr7	+	918	0	0.0
NM_001159633	Slc44a1	chr4	+	1938	84	1.42323015776
NM_001159632	Atp6v1c2	chr12	-	1597	0	0.0
NM_001130188	Sgce	chr6	-	1804	0	0.0
NM_001130189	Sgce	chr6	-	1704	0	0.0
NM_001130180	Tnnt2	chr1	+	1140	0	0.0
NM_001130181	Tnnt2	chr1	+	1136	0	0.0
NM_001130186	Phf17	chr3	+	5516	1342	7.98873256453
NM_001130187	Smarcd2	chr11	-	2755	3962	47.2217950964
NM_001130184	Phf17	chr3	+	5478	1342	8.04414911025
NM_001130185	Phf17	chr3	+	5558	1343	7.93427218044
NM_133198	Pygl	chr12	-	2821	99	1.15234290664
NM_133199	Scn4a	chr11	-	6598	0	0.0
NM_133194	Scml2	chrX	+	4847	0	0.0
NM_133195	Celf4	chr18	-	3947	9	0.0748729608131
NM_133196	Cstf2	chrX	+	4352	1862	14.0488383151
NM_133197	Mcf2	chrX	-	3614	2	0.0181715290124
NM_133190	Cacng8	chr7	+	775	47	1.99134166129
NM_133191	Eps8l2	chr7	+	3065	0	0.0
NM_133192	Npffr2	chr5	+	1643	0	0.0
NM_133193	Il1rl2	chr1	+	1950	45	0.757752759818
NM_001130450	Nfe2l1	chr11	-	4596	4138	29.5637887741
NM_001130451	Nfe2l1	chr11	-	3530	3197	29.7383970263
NM_001130452	Nfe2l1	chr11	-	3497	3177	29.8312331839
NM_001130453	Nfe2l1	chr11	-	3547	3197	29.5958673535
NM_001130454	Nfe2l1	chr11	-	3514	3177	29.6869158919
NM_001130456	Sema6b	chr17	-	3736	58	0.509765864474
NM_001130457	Tbrg4	chr11	-	2348	701	9.80323807528
NM_001130458	Tcn2	chr11	-	2058	480	7.65853129457
NM_001130459	Tcn2	chr11	-	2029	480	7.76799280642
NM_134212	Vmn1r200	chr13	+	939	0	0.0
NM_134213	Vmn1r199	chr13	+	1104	0	0.0
NM_134210	Vmn1r81	chr7	-	921	0	0.0
NM_134211	Vmn1r-ps103	chr13	+	972	0	0.0
NM_134216	Vmn1r206	chr13	-	939	0	0.0
NM_134217	Vmn1r205	chr13	-	951	0	0.0
NM_134214	Vmn1r214	chr13	+	1104	0	0.0
NM_134215	Vmn1r213	chr13	+	1155	0	0.0
NM_134218	Vmn1r208	chr13	-	927	0	0.0
NM_134219	Vmn1r215	chr13	+	903	0	0.0
NM_001168538	Cdadc1	chr14	-	3166	421	4.36637276741
NM_001168539	Tsku	chr7	-	2514	0	0.0
NM_029169	Rbm6	chr9	-	3988	3264	26.8747618728
NM_029160	Spag16	chr1	+	2126	3	0.046334834796
NM_029163	Usp50	chr2	-	1748	0	0.0
NM_029162	Zbtb49	chr5	-	2985	374	4.11411939502
NM_029166	Uhrf1bp1l	chr10	+	6446	622	3.16847079113
NM_001160097	Cldn10	chr14	+	1078	0	0.0
NM_001160096	Cldn10	chr14	+	1129	0	0.0
NM_001160099	Cldn10	chr14	+	838	0	0.0
NM_001160098	Cldn10	chr14	+	1021	0	0.0
NM_199471	Prss43	chr9	+	1992	0	0.0
NM_199470	Cdh24	chr14	-	2728	159	1.91382570203
NM_199477	Mettl7a2	chr15	+	1779	131	2.41793694954
NM_199476	Rrm2b	chr15	-	4512	1575	11.4620181422
NM_199475	Fam63a	chr3	+	2834	343	3.97414673727
NM_033145	Lcn8	chr2	+	652	0	0.0
NM_178851	Vps39	chr2	-	4347	2211	16.7012403769
NM_178854	Cnot6l	chr5	-	3169	3847	39.8611268237
NM_178855	Tmprss15	chr16	-	3681	0	0.0
NM_178856	Gins2	chr8	-	1038	139	4.39710737634
NM_030000	Cep110	chr2	+	5970	10160	55.8816217291
NM_173756	Lin52	chr12	+	2144	432	6.61619947006
NM_173757	Mrps27	chr13	+	1848	208	3.69582154139
NM_173754	Usp43	chr11	-	4462	0	0.0
NM_001042451	Snca	chr6	-	1278	0	0.0
NM_173752	1110067D22Rik	chr11	-	3635	2262	20.4332669924
NM_173753	Fnip1	chr11	+	6281	811	4.23976402206
NM_173750	2700007P21Rik	chr2	-	3263	1184	11.9147313098
NM_173751	Ilvbl	chr10	+	2329	1125	15.8610764453
NM_001168392	Ramp1	chr1	+	931	2	0.0705391040289
NM_173758	1300010F03Rik	chr14	+	3486	571	5.37846503742
NM_173759	A730017C20Rik	chr18	+	1810	0	0.0
NM_178589	Tnfrsf21	chr17	+	3626	24	0.2173366989
NM_175750	Plxna4	chr6	-	12586	0	0.0
NM_175751	Zfp608	chr18	-	6112	1	0.00537237449697
NM_175752	Chn1	chr2	-	3862	3	0.0255069546288
NM_001197321	Foxp1	chr6	-	7025	2179	10.1849881031
NM_139129	Coro6	chr11	+	1296	0	0.0
NM_001197322	Foxp1	chr6	-	6632	2125	10.5211700794
NM_198702	Lphn3	chr5	+	5812	0	0.0
NM_198703	Wnk1	chr6	-	10558	29463	91.6315287974
NM_172409	Fmnl2	chr2	+	5851	1	0.0056120240857
NM_172401	1110057K04Rik	chr12	+	2737	1061	12.7288805458
NM_172400	Dnajc8	chr4	+	1392	3313	78.1505115245
NM_172403	2810021J22Rik	chr11	+	4892	638	4.28236671432
NM_172402	Slc25a32	chr15	-	2945	354	3.94700418866
NM_172405	Fam175a	chr5	-	2499	303	3.98131001857
NM_172404	Ccbl1	chr2	-	1924	177	3.02077113711
NM_172407	Cdkn2aip	chr8	-	3494	900	8.45803023266
NM_172406	Trak2	chr1	-	6240	2551	13.4238006271
NM_183180	Tspan18	chr2	-	3751	2	0.0175078394697
NM_009277	Trim21	chr7	-	2775	2839	33.5932505785
NM_001256059	Ccdc149	chr5	-	3317	0	0.0
NM_001256055	Gm9781	chr2	+	2409	2092	28.5150741055
NM_001190800	Ddx19b	chr8	-	6615	2051	10.1808827589
NM_001256057	Gm11570	chr11	-	1891	0	0.0
NM_001256056	9330182O14Rik	chr15	+	2053	0	0.0
NM_001256051	Esp38	chr17	+	375	0	0.0
NM_001256050	Esp24	chr17	+	433	13	0.985836923859
NM_001256052	Rslcan18	chr13	-	2981	23	0.253346835721
NM_001200038	1700021K19Rik	chr16	-	5343	835	5.13157789496
NM_144848	Eppk1	chr15	-	12325	20	0.053283493591
NM_001177308	Aldoa	chr7	-	1461	7697	172.989958704
NM_001177307	Aldoa	chr7	-	1588	7762	160.499160332
NM_001177303	Rara	chr11	+	3129	314	3.29513877232
NM_001177302	Rara	chr11	+	3384	325	3.15357112907
NM_011373	St6galnac4	chr2	+	4360	1567	11.8013619803
NM_011372	St6galnac3	chr3	-	3885	713	6.02626369005
NM_011371	St6galnac1	chr11	-	2392	0	0.0
NM_011370	Cyfip1	chr7	+	6471	1334	6.76914869457
NM_011377	Sim2	chr16	+	3670	0	0.0
NM_011376	Sim1	chr10	+	7355	3	0.0133933186644
NM_011375	St3gal5	chr6	+	2448	18	0.241440830334
NM_011374	St8sia1	chr6	-	8995	30	0.109514017539
NM_011379	Sipa1	chr19	-	3837	16287	139.379506202
NM_011378	Sin3a	chr9	+	5210	3137	19.7708991031
NM_019584	Becn1	chr11	-	2031	3273	52.9158414205
NM_019585	Espn	chr4	-	1123	2	0.0584789900721
NM_019586	Ube2j1	chr4	+	3522	2103	19.6064761506
NM_019587	Plxnb3	chrX	+	6022	0	0.0
NM_019580	Gde1	chr7	-	1529	707	15.1831384685
NM_019581	Gtpbp2	chr17	+	2966	4076	45.1245260028
NM_019582	Cacna1f	chrX	+	6075	0	0.0
NM_019583	Il17rb	chr14	-	2061	2	0.0318640979383
NM_001025365	Miip	chr4	-	1813	1333	24.1424849695
NM_001025364	Rtn2	chr7	+	1045	7	0.219953751654
NM_019588	Plce1	chr19	+	9509	51	0.176110379556
NM_001025360	Klc1	chr12	+	2504	1491	19.5520789983
NR_045290	4732491K20Rik	chr17	+	3174	11	0.113798198544
NR_045291	D630013N20Rik	chr10	-	2011	0	0.0
NR_045292	D630013N20Rik	chr10	-	1749	0	0.0
NR_045293	D630045M09Rik	chr13	-	1306	1	0.025142383557
NR_033578	Gm15645	chr7	+	1547	77	1.63436869765
NR_045295	2810029C07Rik	chr12	-	1954	19	0.319285110329
NR_045297	4932411L15	chr1	+	3200	388	3.98135929221
NR_045298	2900009J06Rik	chr1	-	464	1	0.0707671399256
NR_045299	2900076A07Rik	chr7	+	854	140	5.38294310253
NR_033576	Usp-ps	chr7	-	5563	0	0.0
NR_033577	Gm8221	chr15	+	8431	182	0.708829727486
NR_033570	Gm7104	chr12	-	4204	2	0.0156212906401
NR_033571	1810062O18Rik	chr14	+	751	29	1.26796622482
NR_033572	Snapc4	chr2	-	4491	695	5.08149349437
NR_033573	4930512B01Rik	chr12	+	1421	0	0.0
NM_009134	Scn10a	chr9	-	6413	0	0.0
NM_009135	Scn7a	chr2	-	7333	0	0.0
NM_009136	Scrg1	chr8	+	700	0	0.0
NM_009137	Ccl22	chr8	+	1811	0	0.0
NM_009130	Scg3	chr9	-	2207	0	0.0
NM_009131	Clec11a	chr7	-	1956	5	0.0839364849833
NM_009132	Scin	chr12	-	2697	3	0.0365249754454
NM_009133	Stmn3	chr2	-	1136	0	0.0
NM_009138	Ccl25	chr8	+	1058	34	1.05521965923
NM_009139	Ccl6	chr11	-	1436	52	1.18904564911
NR_045746	Gm10865	chr15	-	712	3	0.138353734236
NR_045747	Gm10872	chr15	-	971	0	0.0
NR_045744	LOC434205	chr7	+	2626	0	0.0
NR_045745	LOC434412	chr9	-	3796	0	0.0
NR_045742	Gm16853	chr9	-	1986	0	0.0
NR_045743	D930007P13Rik	chr15	-	1324	1	0.0248005686748
NR_045740	A630020A06	chr15	+	3526	12	0.111750265203
NR_045741	Gm10432	chr12	+	4791	10	0.068536741652
NR_045748	Gm19299	chr9	+	1435	0	0.0
NR_045749	Gm19710	chr3	+	640	0	0.0
NM_178005	Lrrtm2	chr18	-	5667	0	0.0
NM_206975	Ifna14	chr4	-	570	0	0.0
NM_206974	Kcnrg	chr14	+	1832	5	0.0896177754516
NM_206973	Gpr152	chr19	+	3924	1	0.00836797984849
NM_001244916	Sall2	chr14	-	4768	101	0.695560244436
NM_008667	Nab1	chr1	-	5088	5141	33.1779941018
NM_008666	Myt1l	chr12	+	7192	0	0.0
NM_008665	Myt1	chr2	+	5529	2	0.0118777185478
NM_008664	Myom2	chr8	+	4953	27	0.178996714918
NM_008663	Myo7a	chr7	-	7361	197	0.878777710408
NM_008669	Naga	chr15	-	1913	722	12.3928687988
NM_008668	Nab2	chr10	-	2575	1263	16.1055567164
NM_009810	Casp3	chr8	+	1457	5541	124.875782539
NM_025428	Zdhhc12	chr2	-	1194	253	6.95770191804
NM_025429	Serpinb1a	chr13	-	1918	12	0.205438704435
NR_028086	Ncrna00086	chrX	+	3064	180	1.92900506742
NR_028081	1700040I03Rik	chr6	-	1106	195	5.78934070566
NM_001165968	Pglyrp4	chr3	+	2229	0	0.0
NM_025420	Lce1m	chr3	-	877	0	0.0
NM_025421	Acyp1	chr12	-	648	221	11.1986814761
NM_025422	Cd302	chr2	-	1257	0	0.0
NM_001165965	Fndc7	chr3	-	4864	0	0.0
NR_028088	Cox18	chr5	-	1331	295	7.27769054321
NM_025425	Rpl3l	chr17	+	1039	0	0.0
NM_025426	Med7	chr11	+	2560	474	6.07978190885
NM_025427	1190002H23Rik	chr14	-	914	40	1.43702200987
NM_001167921	Gtf2e2	chr8	+	1562	476	10.0063467302
NR_029567	Mir129-1	chr6	+	73	0	0.0
NM_138601	D10Jhu81e	chr10	-	1363	879	21.1759373599
NM_138600	Aldh7a1	chr18	-	2911	230	2.59438995976
NM_138603	Ccdc22	chrX	-	2256	441	6.41873015963
NM_138602	Praf2	chrX	+	1206	368	10.0195942592
NM_138605	Ppp1r3f	chrX	-	3328	134	1.32212070072
NM_138604	Otud5	chrX	+	2491	3411	44.9632418421
NM_138607	Fam50a	chrX	+	1383	899	21.3445565293
NM_138606	Pim2	chrX	+	2041	1216	19.5632135019
NM_146323	Olfr1232	chr2	-	936	0	0.0
NM_146322	Olfr187	chr16	-	1087	0	0.0
NM_146321	Olfr186	chr16	-	930	0	0.0
NM_146320	Olfr1145	chr2	+	978	0	0.0
NM_146327	Olfr129	chr17	-	1238	0	0.0
NM_146326	Olfr943	chr9	+	1079	0	0.0
NM_146325	Olfr554	chr7	+	954	0	0.0
NM_146324	Olfr809	chr10	+	987	0	0.0
NM_146329	Olfr642	chr7	-	945	0	0.0
NM_146328	Olfr110	chr17	+	1106	0	0.0
NM_001164614	Ccdc159	chr9	+	1545	2	0.0425060879294
NM_001164613	Atp13a4	chr16	-	2887	0	0.0
NM_001164612	Atp13a4	chr16	-	4114	0	0.0
NM_001164611	Smpd4	chr16	+	4535	901	6.52374720746
NM_001164610	Smpd4	chr16	+	4538	901	6.5194344614
NM_027758	Tbc1d9	chr8	+	5149	7	0.0446400602987
NR_030269	Mir494	chr12	+	85	0	0.0
NR_030268	Mir367	chr3	+	75	0	0.0
NM_027759	Fsip1	chr2	-	1673	0	0.0
NR_030265	Mir547	chrX	-	78	0	0.0
NR_030264	Mir542	chrX	-	85	0	0.0
NR_030261	Mir543	chr12	+	76	0	0.0
NR_030260	Mir540	chr12	+	67	0	0.0
NR_030263	Mir541	chr12	+	90	0	0.0
NR_030262	Mir539	chr12	+	74	0	0.0
NM_023868	Ryr2	chr13	-	16813	5	0.00976504874962
NM_023865	9530002B09Rik	chr4	+	825	0	0.0
NM_007611	Casp7	chr19	+	2349	1460	20.4088936872
NM_023860	Krtap5-3	chr7	+	1652	0	0.0
NM_001164150	Tcf3	chr10	-	3311	2226	22.0757569351
NM_001166619	Fmr1nb	chrX	+	792	1	0.041459536522
NM_001164151	Tcf3	chr10	-	3308	2224	22.0759248205
NM_024480	Sh3bp5l	chr11	+	3012	722	7.87103519661
NR_026688	2010001M06Rik	chr5	-	500	0	0.0
NM_007615	Ctnnd1	chr2	-	5475	9	0.0539769089186
NM_001163064	AU041133	chr10	+	2634	258	3.21627784919
NM_007614	Ctnnb1	chr9	+	3623	5148	46.6573242231
NM_001163061	Zfp949	chr9	+	3351	477	4.67405238599
NM_147059	Olfr668	chr7	-	957	0	0.0
NM_027756	Mfap3l	chr8	+	6337	0	0.0
NM_147052	Olfr589	chr7	-	954	0	0.0
NM_147053	Olfr582	chr7	+	960	0	0.0
NM_147050	Olfr659	chr7	+	969	0	0.0
NM_147051	Olfr362	chr2	-	954	0	0.0
NM_147056	Olfr646	chr7	+	939	0	0.0
NM_147054	Olfr584	chr7	+	960	0	0.0
NM_147055	Olfr649	chr7	-	939	0	0.0
NR_030481	Mir700	chr4	-	79	6	2.49386984244
NR_030480	Mir698	chr4	+	109	2	0.602494549091
NR_030483	Mir702	chr5	+	109	2	0.602494549091
NR_030482	Mir701	chr5	+	109	0	0.0
NR_030485	Mir704	chr6	-	77	30	12.7932284125
NR_030484	Mir703	chr5	-	109	120	36.1496729455
NR_030487	Mir706	chr6	-	84	0	0.0
NR_030486	Mir705	chr6	-	82	0	0.0
NM_023289	Ceacam11	chr7	+	1011	0	0.0
NM_023281	Sdha	chr13	-	2859	5316	61.0548883357
NM_023284	Nuf2	chr1	-	2405	559	7.6321404097
NM_001005859	Rpl34	chr3	-	403	8868	722.553921943
NM_001005858	I830012O16Rik	chr19	+	2013	550	8.97157183756
NM_001005854	Gm609	chr16	-	2122	0	0.0
NM_023130	Raly	chr2	+	1794	4840	88.5875207131
NM_023131	Rce1	chr19	-	1446	535	12.1488484199
NM_023132	Renbp	chrX	-	1418	42	0.972574064083
NM_023133	Rps19	chr7	+	629	6986	364.693111506
NM_023134	Sftpa1	chr14	+	2775	0	0.0
NM_023135	Sult1e1	chr5	-	1260	0	0.0
NR_028507	Prr3	chr17	-	1937	471	7.98437471755
NM_023137	Ubd	chr17	+	937	1	0.0350437064306
NM_023138	Map2k2	chr10	+	2373	2421	33.5001441351
NM_001077265	Hnrnpd	chr5	-	6810	5972	28.7953466771
NM_001077264	Ap2a1	chr7	-	3377	2303	22.3930114265
NR_037280	Mir3097	chr5	+	67	0	0.0
NM_001077266	Hnrnpd	chr5	-	6753	5891	28.6445429711
NR_037286	Mir344c	chr7	-	92	0	0.0
NR_037287	Mir344g	chr7	-	71	0	0.0
NR_037284	Mir344e	chr7	-	66	0	0.0
NR_037285	Mir344b	chr7	-	63	0	0.0
NR_037288	Mir344f	chr7	-	68	0	0.0
NR_037289	Mir3102	chr7	-	104	0	0.0
NM_022428	Irx6	chr8	+	2380	0	0.0
NM_022424	Fndc4	chr5	-	2270	2	0.0289303550004
NM_022427	Gpr88	chr3	-	3450	1	0.00951766751463
NM_022420	Gprc5b	chr7	-	4525	1	0.00725656418242
NM_022423	Rnf187	chr11	-	1939	4223	71.5143007758
NM_022422	Gng13	chr17	+	414	0	0.0
NM_026508	Trap1	chr16	-	2297	1403	20.0560914038
NM_026509	Murc	chr4	+	2044	0	0.0
NM_026506	Snrpg	chr6	+	393	1601	133.766820951
NM_026507	Zwilch	chr9	-	2784	213	2.51223346736
NM_026504	Coq5	chr5	+	2001	569	9.33716002728
NM_026505	Bambi	chr18	+	5040	0	0.0
NM_026502	1110004E09Rik	chr16	-	1163	254	7.17139470599
NM_026503	1110058L19Rik	chr1	-	667	240	11.8150355354
NM_026500	Ddx59	chr1	+	2228	308	4.53926099688
NM_026501	Fam134c	chr11	-	3093	3022	32.0822016621
NM_026713	Mogat1	chr1	+	1206	0	0.0
NM_001170632	Fcamr	chr1	+	1911	0	0.0
NM_001170638	Slc17a1	chr13	+	1957	0	0.0
NM_001134767	Ccdc62	chr5	+	3920	77	0.644991932464
NM_181542	Slfn10-ps	chr11	-	3498	1098	10.3069972305
NM_181543	Gpr151	chr18	-	1633	0	0.0
NM_181540	Tm6sf2	chr8	+	1418	7	0.162095677347
NM_181541	Caprin2	chr6	-	3566	147	1.35358527203
NM_181546	Syt14	chr1	-	1731	1	0.0189693546652
NM_181547	Nostrin	chr2	+	1807	10	0.181715290124
NM_181544	Pkd1l3	chr8	+	6456	31	0.157669538521
NM_181545	Slfn8	chr11	-	4011	5563	45.5413627834
NM_181548	Eras	chrX	-	1077	0	0.0
NM_181549	Clec18a	chr8	-	1819	0	0.0
NM_030237	Spz1	chr13	-	1601	0	0.0
NM_030236	Fbxo34	chr14	+	2945	496	5.53026575587
NM_030235	Avl9	chr6	+	6691	2617	12.8428768205
NM_030234	Wdr76	chr2	+	4244	996	7.70608131804
NM_030233	Saal1	chr7	-	4699	496	3.4659784318
NM_030231	Agbl4	chr4	+	1798	0	0.0
NM_001205053	Jdp2	chr12	+	1559	798	16.8076269625
NM_001205052	Jdp2	chr12	+	1567	798	16.7218190393
NM_001205054	Aga	chr8	+	1260	420	10.9453176418
NM_030239	Abcg3	chr5	-	3034	1298	14.0478137433
NM_030238	Dync1h1	chr12	+	14398	20930	47.7327750194
NM_025851	1700010I14Rik	chr17	+	1878	64	1.11901011035
NM_025850	Fank1	chr7	+	1974	0	0.0
NM_025853	Dsn1	chr2	-	2283	358	5.14904561862
NM_025852	Rexo1	chr10	-	5249	2869	17.9474850339
NM_025855	Echdc1	chr10	+	3048	334	3.59816544524
NM_025854	Cir1	chr2	-	1945	1263	21.322266604
NM_025857	Aagab	chr9	+	2600	1242	15.6854821282
NM_025856	1700029G01Rik	chr4	-	1898	3	0.0519008739602
NM_025859	Arl1	chr10	+	842	927	36.150746273
NM_025858	Shisa5	chr9	+	1792	37649	689.86651322
NM_001130513	Ace2	chrX	+	3566	0	0.0
NM_001142706	Cfb	chr17	-	2743	2	0.0239416353813
NM_001130515	Hexim2	chr11	+	1899	39	0.67435606324
NM_001130516	Hexim2	chr11	+	1916	39	0.668372737
NM_014193	Cacna1s	chr1	+	6188	50	0.265319593774
NM_028364	Puf60	chr15	-	1914	4306	73.8723162471
NM_028365	Zfp839	chr12	+	3725	105	0.925577196557
NM_028360	Ttc19	chr11	+	3419	202	1.94000072856
NM_028369	Mon1a	chr9	+	2095	468	7.33519139337
NM_175518	D730040F13Rik	chr4	-	6895	1219	5.80522503497
NM_175519	Kctd8	chr5	-	2889	0	0.0
NM_175516	Lingo2	chr4	-	3668	0	0.0
NM_175517	4930412F15Rik	chr4	-	1763	0	0.0
NM_175514	Fam171b	chr2	+	3394	82	0.793325910397
NM_175515	Intu	chr3	+	6353	245	1.26630071883
NM_175512	Dhrs9	chr2	+	2817	16	0.186501685058
NM_175513	Zfp804a	chr2	+	4183	0	0.0
NM_175510	Unc80	chr1	+	13533	0	0.0
NM_175511	Fam78a	chr2	-	4011	3864	31.6325410381
NM_001102582	Vmn2r18	chr5	-	2385	3	0.0413030854408
NM_001102581	Vmn2r95	chr17	+	2538	19	0.245816826471
NM_001102580	Vmn2r76	chr7	-	2562	0	0.0
NM_001102584	Vmn2r114	chr17	-	2571	0	0.0
NM_207552	Olfr250	chr9	+	996	0	0.0
NM_207553	Olfr251	chr9	+	951	0	0.0
NM_207550	Olfr199	chr16	-	927	0	0.0
NM_207551	Olfr209	chr16	-	918	0	0.0
NM_207556	Olfr592	chr7	+	939	0	0.0
NM_207557	Olfr681	chr7	+	948	0	0.0
NM_207554	Olfr257	chr15	-	960	0	0.0
NM_207555	Olfr372	chr8	+	1016	0	0.0
NM_207558	Olfr750	chr14	-	1132	1	0.0290070255525
NM_207559	Olfr776	chr10	+	939	0	0.0
NM_001135149	Slc39a8	chr3	+	3383	5	0.0485308201677
NM_001199948	Dynlt1f	chr17	+	764	117	5.02854252916
NM_001103181	Tulp4	chr17	+	8854	8277	30.6960901699
NM_001199941	D7Ertd443e	chr7	-	2559	0	0.0
NM_001199940	Serpina3i	chr12	+	2193	302	4.52186857432
NM_001199945	Serpine3	chr14	+	1402	0	0.0
NR_028385	Gm10190	chr17	-	1686	8	0.155805233336
NM_001085495	Arfgef2	chr2	+	8776	2846	10.648487013
NM_001039558	C030030A07Rik	chr6	-	2052	6	0.0960115582616
NM_001039555	Cyp2c68	chr19	-	1769	0	0.0
NM_001039554	Angptl7	chr4	-	2062	0	0.0
NM_001039557	4922505G16Rik	chr2	-	3460	1	0.00949015980505
NM_001039556	Rad54b	chr4	+	2925	119	1.33589005064
NM_001039551	Cnnm3	chr1	+	5283	958	5.95435224353
NM_001242391	Trip10	chr17	+	2287	44	0.631736741898
NM_001039552	2210404J11Rik	chr17	+	2513	559	7.30413755883
NM_001145863	Gm14139	chr2	+	1728	54	1.02612352892
NM_001163791	Orc6	chr8	+	1524	369	7.95043742093
NM_146042	Rnf144b	chr13	+	4576	24	0.172216536322
NM_146043	Spin1	chr13	+	1064	920	28.3919893716
NM_146040	Cdca7l	chr12	+	2611	1639	20.6120746246
NM_146041	Gmds	chr13	-	1510	302	6.56719058509
NM_146047	Clptm1l	chr13	+	2378	4241	58.5606713023
NM_146045	B4galt7	chr13	+	1596	1030	21.191122502
NM_001039889	Smok3b	chr5	+	2331	0	0.0
NM_008009	Fgfbp1	chr5	-	1159	0	0.0
NR_026896	4931440L10Rik	chr1	-	1457	0	0.0
NM_080788	Ttbk2	chr2	-	10906	450	1.35486693714
NR_002839	Dlx6as2	chr6	-	1354	0	0.0
NM_001014761	Scn2b	chr9	+	4562	9	0.0647793898135
NR_045508	4933413L06Rik	chr13	-	922	0	0.0
NR_045509	1700022A22Rik	chr15	+	855	0	0.0
NR_045500	5730480H06Rik	chr5	+	1735	45	0.851652957721
NR_045501	4921509O07Rik	chr13	-	2567	0	0.0
NR_045502	4921511C10Rik	chr3	+	1463	3	0.0673327811185
NR_045503	4931440J10Rik	chr14	+	891	0	0.0
NR_045504	4933402C06Rik	chr7	+	1000	0	0.0
NR_045505	4933401P06Rik	chr5	-	1491	0	0.0
NR_045506	4933405E24Rik	chr11	-	1081	0	0.0
NR_045507	4933412O06Rik	chr13	-	1123	0	0.0
NM_153404	Liph	chr16	-	2046	1	0.0160488528472
NM_153405	Rbm45	chr2	+	1897	1228	21.2559568753
NM_153406	Specc1l	chr10	+	6062	2617	14.1754682953
NM_153407	Csrnp2	chr15	-	4126	140	1.11416224178
NM_153400	P2rx2	chr5	-	1919	0	0.0
NM_153402	Eif2c3	chr4	-	7635	928	3.99106277863
NM_153403	Eif2c1	chr4	-	7064	3140	14.5958227896
NM_153408	Neurl3	chr1	-	2583	2875	36.5479537982
NM_153409	Csrnp3	chr2	+	10672	2	0.00615366434135
NM_001195229	Nek10	chr14	+	3348	0	0.0
NM_025633	Metap1d	chr2	+	1259	88	2.29512617747
NM_025634	2310042E22Rik	chr16	-	1286	1	0.0255334004086
NM_016709	Auh	chr13	-	1345	553	13.5005813887
NM_016708	Npy5r	chr8	-	2314	0	0.0
NM_016703	Preb	chr5	-	5486	2098	12.5573877575
NM_016702	Agxt	chr1	+	1517	0	0.0
NM_016701	Nes	chr3	+	6126	0	0.0
NM_016700	Mapk8	chr14	-	5756	179	1.02113196207
NM_016707	Bcl11a	chr11	+	3425	1	0.00958713954028
NM_016706	Coil	chr11	+	2607	358	4.50911819997
NM_016705	Kif21a	chr15	-	6142	0	0.0
NM_016704	C6	chr15	+	2841	1	0.0115578855774
NM_031168	Il6	chr5	+	1087	0	0.0
NM_031169	Kcnmb1	chr11	+	4188	26	0.203852620836
NM_029554	0610040J01Rik	chr5	+	1870	0	0.0
NM_029555	Gstk1	chr6	+	930	20	0.706149525279
NM_029556	Clybl	chr14	+	1241	28	0.740859534176
NM_029557	Tsen54	chr11	+	1972	411	6.8435987081
NM_029550	Keg1	chr19	+	1666	0	0.0
NM_029553	Ttc8	chr12	+	2278	21	0.302701936538
NR_004860	1110034B05Rik	chr1	-	1394	206	4.85237180964
NM_011952	Mapk3	chr7	+	1772	1697	31.4461693648
