gene_name	symbol	chrom	strand	len	reads	RPKM
NM_010301	Gna11	chr10	-	3262	226	6.72157965459
NM_010303	Gna13	chr11	+	6197	1198	18.7552211349
NM_010302	Gna12	chr5	-	1880	127	6.5537932824
NM_010305	Gnai1	chr5	-	3193	0	0.0
NM_010304	Gna15	chr10	-	1961	148	7.32202131684
NM_010307	Gnal	chr18	+	5222	22	0.408726391011
NM_010306	Gnai3	chr3	-	3211	1265	38.2205636241
NM_010231	Fmo1	chr1	-	2326	0	0.0
NM_010230	Fmn1	chr2	+	11925	2	0.0162711584819
NM_010233	Fn1	chr1	-	8312	1	0.0116718939423
NM_133916	Eif3b	chr5	+	2966	1219	39.8730471356
NM_010235	Fosl1	chr19	+	1705	0	0.0
NM_001033365	Gm628	chr15	-	2242	0	0.0
NM_010237	Frk	chr10	+	4647	0	0.0
NM_010236	Fpgs	chr2	-	2263	43	1.84344747913
NM_181529	Syt15	chr14	+	3625	8	0.214106002644
NM_020261	Psg23	chr7	-	2179	28	1.24665897593
NM_020260	Arhgap31	chr16	-	7722	740	9.29712755913
NM_020263	Cacna2d2	chr9	+	5533	13	0.227944726518
NM_207537	Mrgprb3	chr7	-	939	0	0.0
NM_207530	Osbpl1a	chr18	-	3958	13	0.318650371861
NM_207531	Agr3	chr12	+	819	0	0.0
NM_020267	Trim44	chr2	-	5612	882	15.2474700854
NM_207533	Dbx2	chr15	-	2271	0	0.0
NM_020268	Klk1b27	chr7	+	888	4	0.43701253355
NM_207538	Mrgprb5	chr7	-	969	0	0.0
NM_207539	Mrgprb8	chr7	+	1123	0	0.0
NM_001001446	Cyp2c44	chr19	-	1964	0	0.0
NM_001001447	Zscan22	chr7	+	2620	75	2.77719797084
NM_172453	Pif1	chr9	+	3680	122	3.2163172442
NM_001042487	Dlgap4	chr2	+	3615	675	18.1151668472
NM_001102565	Alkbh1	chr12	-	1948	113	5.62777023441
NM_001102563	Prrt2	chr7	-	2490	42	1.63642765575
NM_001085348	Rhox2e	chrX	+	779	0	0.0
NM_001205282	Gm14496	chr2	+	2550	0	0.0
NM_001205286	Tmem39a	chr16	+	2617	110	4.07789303374
NM_001205287	Tmem39a	chr16	+	2665	107	3.8952329163
NM_001039934	Mtap2	chr1	+	5520	770	13.5331381313
NM_001104592	Vmn2r2	chr3	-	2484	0	0.0
NM_001104591	Vmn2r120	chr17	-	2571	0	0.0
NM_146024	Ankrd40	chr11	+	1468	403	26.6333537647
NM_146025	Samd14	chr11	+	3318	1	0.0292395366028
NM_146026	Prr15l	chr11	+	1362	0	0.0
NM_146027	Scrn2	chr11	+	1518	10	0.639109238789
NM_146020	Gltpd2	chr11	+	1203	0	0.0
NM_146023	Evi2b	chr11	-	3944	4357	107.1759942
NM_001190264	Mrps36	chr13	-	710	200	27.3286711121
NM_178734	Zfp473	chr7	-	3805	36	0.917898598721
NM_080728	Myh7	chr14	-	6054	0	0.0
NM_080729	Il25	chr14	+	1063	0	0.0
NM_080726	Rem2	chr14	+	1887	6	0.308479435447
NM_080727	Tmprss3	chr17	-	2736	2	0.07091870062
NM_001038624	Ric3	chr7	-	5267	2	0.0368394845066
NM_001038625	Sertad2	chr11	+	5519	355	6.24043445716
NM_001038627	Smurf1	chr5	-	5333	309	5.62126116191
NM_213727	Fam123c	chr1	+	4356	0	0.0
NM_153506	Clec2e	chr6	-	2271	1	0.0427198513642
NM_022326	Ctsm	chr13	-	1204	0	0.0
NM_022327	Ralb	chr1	-	2277	64	2.7268660855
NM_022324	Sdf2l1	chr16	-	1108	194	16.9866929557
NM_022325	Ctsz	chr2	-	1393	97	6.75565534635
NM_022322	Tnmd	chrX	+	1325	0	0.0
NM_022323	Moap1	chr12	-	3728	73	1.89973849751
NM_022320	Gpr35	chr1	+	4233	13	0.297949012952
NM_022321	Parvg	chr15	+	2655	1371	50.0979317274
NM_022328	Mllt1	chr17	-	3609	378	10.1613587602
NM_022329	Tor1aip2	chr1	+	2585	235	8.81970749528
NM_001191023	Dync1i1	chr6	+	2742	0	0.0
NM_001191025	Dync1i1	chr6	+	2691	0	0.0
NM_001191026	Dync1i1	chr6	+	2718	0	0.0
NM_001191027	Dync1i1	chr6	+	2658	0	0.0
NM_001159718	Sept2	chr1	+	3191	1246	37.8824540678
NM_001159719	Sept2	chr1	+	3266	1249	37.1016415425
NM_001134465	Fam116a	chr14	+	4443	318	6.94380752161
NM_001134461	Prickle2	chr6	-	7695	0	0.0
NM_001134460	Prickle2	chr6	-	8200	0	0.0
NM_030710	Slamf6	chr1	+	2443	500	19.8560749996
NM_030711	Erap1	chr13	+	4014	1669	40.3390657464
NM_030712	Cxcr6	chr9	+	1893	2421	124.07693096
NM_030713	Zfp202	chr9	+	3877	21	0.525497145063
NM_030714	Dtx3	chr10	-	1944	315	15.7203119708
NM_030715	Polh	chr17	-	2580	320	12.0330892959
NM_030716	Kcnip2	chr19	-	759	2	0.255643695515
NM_001166368	Fkbp2	chr19	-	629	278	42.8786415271
NM_030718	Abo	chr2	-	1779	0	0.0
NM_030719	Gatsl2	chr5	+	4745	37	0.756505995907
NM_001199431	Dnmt1	chr9	-	5370	4611	83.3043545378
NM_001160178	Klhdc7b	chr15	+	1818	0	0.0
NM_199316	4922501C03Rik	chr9	-	5295	394	7.21900137574
NM_199317	Phf16	chrX	+	2472	73	2.86497779883
NM_199314	Serpina11	chr12	-	1475	0	0.0
NM_199312	BC051628	chr2	+	1381	1	0.0702511096655
NM_172658	Slco4c1	chr1	-	2394	4	0.162099887131
NM_199310	Ccdc32	chr2	-	1870	133	6.90012409925
NM_199311	Clec4a1	chr6	+	1558	7	0.435890550152
NM_199319	Ssxb5	chrX	+	602	0	0.0
NM_001256042	Hsf4	chr8	+	1739	57	3.179963542
NM_001159910	Ccdc85c	chr12	-	1547	6	0.376277113567
NM_029310	Fabp12	chr3	-	2512	0	0.0
NM_029316	1700020N15Rik	chrX	+	546	0	0.0
NM_029317	Izumo2	chr7	+	639	0	0.0
NM_029314	1700013F07Rik	chr3	+	592	0	0.0
NM_029315	Pou5f2	chr13	+	1395	0	0.0
NM_001029987	Doxl2	chr6	+	2288	0	0.0
NM_001029985	Kcp	chr6	-	4888	1	0.0198479505827
NM_001029984	Fcrlb	chr1	-	1284	0	0.0
NM_001029983	Man1b1	chr2	+	3742	414	10.7335510245
NM_001029982	Sec23ip	chr7	+	4577	948	20.0943652525
NM_001029988	Fat2	chr11	-	14423	0	0.0
NM_201639	Synm	chr7	-	7866	0	0.0
NM_201638	Mettl14	chr3	-	2625	399	14.7465509321
NM_201637	Chd8	chr14	-	8190	2209	26.1672860107
NM_175639	Wdr43	chr17	+	3450	870	24.4651016608
NM_175638	Wnk4	chr11	+	4148	0	0.0
NM_175632	Oscar	chr7	-	1821	0	0.0
NM_175631	Cbln4	chr2	-	2799	0	0.0
NM_001159696	Tfap2c	chr2	+	2778	1	0.0349232478215
NM_001166431	Hnrnpf	chr6	+	2471	5604	220.025110821
NM_198048	Prx	chr7	+	4668	11	0.2286170966
NM_001166433	AU022751	chrX	-	2203	0	0.0
NM_001166432	Hnrnpf	chr6	+	2272	5796	247.495277759
NM_001166437	Tbc1d25	chrX	-	2441	75	2.98085157051
NR_040565	4930542C21Rik	chr16	+	954	0	0.0
NR_040564	4930547E14Rik	chr16	+	549	0	0.0
NR_040567	4930553E22Rik	chr16	+	539	0	0.0
NR_040566	4930542D17Rik	chr16	+	1362	0	0.0
NR_040561	4931420L22Rik	chr16	+	774	0	0.0
NR_040560	Gm12522	chr3	-	2439	0	0.0
NR_040563	Gm10560	chr4	-	843	1	0.115085151184
NR_040562	2810442N19Rik	chr1	+	919	0	0.0
NR_040569	4930478L05Rik	chr16	+	1880	0	0.0
NR_040568	1700022E09Rik	chr16	-	385	0	0.0
NM_031393	Sytl1	chr4	-	1925	44	2.21752645596
NM_031392	Wdr6	chr9	-	4092	462	10.9535076958
NM_031391	Gtf2a1	chr12	-	5704	601	10.2221399459
NM_031390	Pramel3	chrX	+	3673	1	0.0264134991691
NM_031397	Bicc1	chr10	-	3097	0	0.0
NM_031396	Cnnm1	chr19	+	5040	0	0.0
NM_031395	Sytl3	chr17	+	2308	1743	73.2670068488
NM_031394	Sytl2	chr7	+	3718	2741	71.5231309011
NM_001160039	Ndufs1	chr1	-	2769	570	19.9709519666
NM_001168623	Znrf1	chr8	+	3650	75	1.99349552976
NM_010225	Foxf2	chr13	+	2366	2	0.0820091144954
NM_001039231	Zfp951	chr5	-	2903	156	5.21344060004
NM_001039238	Dcpp2	chr17	+	611	0	0.0
NM_001039239	Zfp808	chr13	+	3114	414	12.8981849497
NR_033185	Rcbtb2	chr14	+	3772	271	6.97018771035
NM_011418	Smarcb1	chr10	-	1657	391	22.8929160756
NM_011419	Kdm5d	chrY	+	5471	0	0.0
NM_011416	Smarca2	chr19	+	5813	1132	18.892654005
NM_011417	Smarca4	chr9	+	6367	2302	35.0765875916
NM_011414	Slpi	chr2	-	876	0	0.0
NM_011415	Snai2	chr16	+	2011	10	0.482430544247
NM_011412	Slit3	chr11	+	4996	0	0.0
NM_011413	C4a	chr17	-	5361	3	0.0542903091484
NM_011410	Slfn4	chr11	+	3958	65	1.5932518593
NM_019643	Fam60a	chr6	-	2638	370	13.6073576595
NM_019642	Rpn2	chr2	+	2716	1364	48.722714013
NM_019641	Stmn1	chr4	+	1060	1873	171.42682408
NM_019640	Pitpnb	chr5	+	2761	773	27.1618880233
NM_019647	Rpl21	chr5	+	1856	6499	339.715554488
NM_019645	Pkp1	chr1	-	4486	0	0.0
NM_019649	Clptm1	chr7	-	4131	1010	23.7199104993
NM_019648	Metap2	chr10	-	4989	1444	28.0802232622
NM_020028	Lpar2	chr8	+	5701	109	1.8549077858
NM_001162846	Phyhipl	chr10	-	2723	0	0.0
NR_033458	Gm10512	chr17	+	1170	0	0.0
NM_001199186	Slc44a2	chr9	+	3457	2303	64.6310818565
NR_033453	9130209A04Rik	chr18	+	676	0	0.0
NR_033452	Gm4013	chr18	-	416	9	2.09892077412
NR_033451	Klra13-ps	chr6	-	815	145	17.260654546
NR_033450	Serpina3h	chr12	+	2051	93	4.39910325094
NR_033457	Gm6225	chr18	+	1700	2	0.114137391115
NR_033456	Gm4710	chr17	+	1178	0	0.0
NR_033455	Gm10536	chr18	+	4259	0	0.0
NR_033454	Gm5095	chr18	+	1523	0	0.0
NM_009013	Rad51ap1	chr6	-	1835	189	9.99246424125
NM_009012	Rad50	chr11	-	5153	1472	27.7137014872
NM_009011	Rad23b	chr4	+	3811	1223	31.1339608853
NM_009010	Rad23a	chr8	-	2074	367	17.1673862866
NM_009017	Raet1b	chr10	+	1242	1	0.0781133514075
NM_009016	Raet1a	chr10	+	1545	1	0.062794033947
NM_009015	Rad54l	chr4	-	3075	160	5.04802770462
NM_009014	Rad51l1	chr12	+	1858	24	1.25317695304
NM_009019	Rag1	chr2	-	6667	0	0.0
NM_009018	Raet1c	chr10	+	1235	0	0.0
NR_045007	Gm20257	chr1	+	936	100	10.3650408598
NR_045001	Gm6936	chr16	+	1432	0	0.0
NR_045003	Gm16497	chr12	+	2842	0	0.0
NR_045009	Gm15987	chr6	-	1082	4	0.358657236407
NR_045008	Gm20300	chr10	-	3440	71	2.00238126564
NM_012031	Spag1	chr15	+	3219	58	1.7480501342
NM_012030	Slc9a3r1	chr11	+	1922	1661	83.8422870168
NM_012033	Tinag	chr9	-	1708	0	0.0
NM_012032	Serinc3	chr2	-	3694	7069	185.655559049
NM_012035	Trpc7	chr13	-	3339	0	0.0
NM_001110149	Mgat1	chr11	+	2509	290	11.2135778836
NM_012037	Vat1	chr11	-	2732	89	3.16050279571
NM_012039	Zw10	chr9	+	2896	418	14.0031129362
NM_012038	Vsnl1	chr12	-	1936	0	0.0
NM_001110146	Prg4	chr1	-	1884	7	0.360465752196
NM_001110147	Tnk2	chr16	+	4313	917	20.6270321134
NM_001110140	Atp2a2	chr5	-	4502	1477	31.8289177423
NM_001110142	Cul4b	chrX	-	5056	732	14.0459423956
NM_001195003	Myst2	chr11	-	5966	1052	17.1072167508
NM_001195006	Ndrg4	chr8	+	2966	24	0.785031280767
NM_001195004	Myst2	chr11	-	5876	1025	16.9234516694
NM_013924	Abt1	chr13	-	4456	103	2.24253334653
NM_013925	Adat1	chr8	-	3159	36	1.10560435838
NM_013926	Cbx8	chr11	-	1393	33	2.29831573639
NM_013927	Cngb3	chr4	+	4708	0	0.0
NM_013920	Hnf4g	chr3	+	4180	2	0.0464195131331
NM_013921	Prss30	chr17	-	1469	5	0.33021369111
NM_013922	Zfp354c	chr11	-	5367	29	0.524219618222
NM_013923	Rnf19a	chr15	-	4276	474	10.7544328532
NM_177565	Zfp3	chr11	+	1824	63	3.35090860429
NM_177564	Dhrs11	chr11	-	1421	80	5.46188782255
NM_177567	BC049762	chr11	-	883	0	0.0
NM_177566	Arhgef15	chr11	-	4136	0	0.0
NM_013928	Schip1	chr3	+	1625	0	0.0
NM_013929	Siva1	chr12	+	782	49	6.07905670071
NM_177562	Clec16a	chr16	+	6244	362	5.62461166659
NR_036665	Schip1	chr3	+	2190	0	0.0
NM_008762	Olfr15	chr16	+	939	0	0.0
NM_008763	Olfr16	chr1	+	1050	0	0.0
NM_008760	Ogn	chr13	+	2540	0	0.0
NM_008761	Fxyd5	chr7	-	1016	7013	669.664070186
NM_008766	Slc22a6	chr19	+	4026	0	0.0
NM_178279	Pxk	chr14	+	2840	571	19.5058390063
NM_008764	Tnfrsf11b	chr15	-	2818	0	0.0
NM_008765	Orc2	chr1	-	3371	344	9.9002590217
NM_008768	Orm1	chr4	+	768	0	0.0
NM_008769	Otc	chrX	+	2265	0	0.0
NR_028341	Taf1b	chr12	+	1921	377	19.0397329427
NM_025367	Sphk1	chr11	+	1763	0	0.0
NM_025366	Chchd1	chr14	+	595	164	26.7407602042
NM_025365	Tomm6	chr17	-	953	760	77.369102477
NM_025364	Sarnp	chr10	+	1062	963	87.9728451013
NM_025363	1110001J03Rik	chr6	+	441	23	5.05983219117
NM_025362	Dnajc30	chr5	+	1160	93	7.77806962731
NM_025360	Tmed3	chr9	-	1324	150	10.9913273166
NM_025369	Mrps36	chr13	-	716	200	27.0996599017
NM_025368	Josd2	chr7	+	936	62	6.4263253331
NM_001164198	Prkacb	chr3	-	4324	3525	79.0897683001
NM_001164199	Prkacb	chr3	-	4197	3525	81.4830016987
NM_001013580	Pard3	chr8	+	3629	0	0.0
NM_001013581	Pard3	chr8	+	3204	0	0.0
NM_177381	Cog3	chr14	-	4222	440	10.1107021026
NM_177380	Cyp3a44	chr5	-	1962	0	0.0
NM_001164192	Mtm1	chrX	+	3286	49	1.44668969567
NM_177382	Cyp2r1	chr7	-	1625	14	0.835836894938
NM_177385	Cntln	chr4	+	2411	22	0.885263050128
NM_001164195	Pex3	chr10	-	1381	131	9.20289536619
NM_177387	Ust	chr10	-	4284	81	1.83435092864
NM_001164197	Mmp19	chr10	+	3275	0	0.0
NR_003283	Gm11202	chr11	-	2187	0	0.0
NR_003282	Gm11194	chr11	+	3627	0	0.0
NM_183315	Ctxn1	chr8	-	1226	7	0.553929426702
NM_183316	Snapc5	chr9	+	761	311	39.6481200281
NM_183310	Fam190a	chr6	+	5654	2	0.0343179279972
NM_146522	Olfr854	chr9	-	948	0	0.0
NM_146228	Als2cl	chr9	+	5085	318	6.06712621799
NM_146229	Dync1li1	chr9	+	2035	479	22.8358912986
NM_146226	Apeh	chr9	-	2391	396	16.0680241947
NM_146529	Olfr1183	chr2	+	912	0	0.0
NM_146224	Zfp280d	chr9	+	4361	351	7.80850507665
NM_146222	BC024479	chr9	+	2291	111	4.70050757387
NM_146223	Cplx3	chr9	-	2859	0	0.0
NM_146528	Olfr860	chr9	-	1219	0	0.0
NR_029432	1500015A07Rik	chr18	+	1864	30	1.56142890206
NR_029433	1700003G18Rik	chr7	-	620	0	0.0
NR_029430	Stmn1-rs1	chr9	-	979	0	0.0
NR_029436	1700028J19Rik	chr7	-	1187	2	0.163465513813
NM_001164739	Fam47a-ps	chrX	+	1648	0	0.0
NM_001164734	Mpp6	chr6	+	2222	250	10.9154795734
NM_001164735	Crlf2	chr5	-	1360	159	11.3424032421
NR_029438	4933406I18Rik	chr7	-	1045	1	0.0928390262661
NR_029439	1700018A04Rik	chr13	-	714	0	0.0
NM_001164733	Mpp6	chr6	+	2212	250	10.9648262261
NM_001177833	Smox	chr2	+	2262	32	1.37247437592
NM_001177832	Gm10324	chr13	+	1920	9	0.454766167726
NM_001177837	Smox	chr2	+	1662	28	1.63445842873
NM_001177836	Smox	chr2	+	1764	30	1.64994527973
NM_001177835	Smox	chr2	+	2011	30	1.44729163274
NM_001177834	Smox	chr2	+	2083	32	1.490416245
NM_001177839	Smox	chr2	+	1412	23	1.5803016971
NM_001177838	Smox	chr2	+	1251	21	1.62857908186
NM_146594	Olfr1100	chr2	-	966	0	0.0
NM_146596	Olfr703	chr7	+	960	0	0.0
NM_146597	Olfr702	chr7	-	1348	0	0.0
NM_146590	Olfr1085	chr2	-	942	1	0.102990214913
NM_146591	Olfr1101	chr2	-	933	0	0.0
NM_146592	Olfr1086	chr2	-	933	0	0.0
NM_001252153	Tmem106c	chr15	+	1467	49	3.24050602587
NM_146598	Olfr695	chr7	-	1201	0	0.0
NM_146599	Olfr697	chr7	-	1049	0	0.0
NM_001081395	Amotl1	chr9	-	8950	18	0.195117551292
NM_001122818	Pnpla6	chr8	+	4497	195	4.20686514952
NM_001144953	Vwa5b2	chr16	+	4527	0	0.0
NM_147176	Homer1	chr13	+	4637	90	1.88300850126
NM_001081397	Myo16	chr8	+	6296	6	0.092455637657
NR_027944	4930511M06Rik	chr18	-	2651	44	1.61023705308
NR_027945	4930511M06Rik	chr18	-	876	0	0.0
NR_027940	4930481A15Rik	chr19	+	610	13	2.06757077348
NR_027943	1110038B12Rik	chr17	-	586	19	3.14559533535
NM_001200041	Gm1078	chr7	-	3152	4	0.123117744223
NM_001204371	Oprk1	chr1	+	4707	0	0.0
NM_001037987	Edil3	chr13	+	5358	0	0.0
NM_001101510	Susd5	chr9	+	3874	0	0.0
NM_001163855	BC051142	chr17	+	1575	0	0.0
NM_001163850	Tbc1d24	chr17	-	7710	28	0.352330727438
NM_001163851	Tbc1d24	chr17	-	7248	28	0.374788894667
NM_001163852	Tbc1d24	chr17	-	7946	28	0.341866336339
NM_001163853	Tbc1d24	chr17	-	7774	28	0.349430140024
NM_011345	Sele	chr1	+	2912	0	0.0
NM_022656	Nisch	chr14	-	5586	801	13.9116438849
NM_022657	Fgf23	chr6	+	1814	3	0.160446718492
NM_022654	Lrdd	chr7	-	2900	110	3.67994692045
NM_022655	Ireb2	chr9	+	5808	749	12.5112896098
NM_022653	Thop1	chr10	+	2585	52	1.95159485002
NM_026793	Myct1	chr10	-	2777	0	0.0
NM_026792	Agpat5	chr8	+	3829	136	3.44588206136
NM_183199	Usp44	chr10	+	2946	0	0.0
NR_046025	Gm11981	chr11	-	664	0	0.0
NM_001170591	Nfu1	chr6	+	955	181	18.3874739509
NM_026796	Smyd2	chr1	-	1605	52	3.14322285813
NM_026795	Tm2d3	chr7	+	910	125	13.3264811055
NM_026794	Deb1	chr9	+	517	35	6.56786728372
NM_183193	Foxi2	chr7	+	2591	0	0.0
NM_183191	Plch1	chr3	-	6248	6	0.0931659242459
NM_183190	Ms4a5	chr19	-	945	0	0.0
NM_183197	Serpinb9f	chr13	+	1908	0	0.0
NM_183195	Marveld1	chr19	+	3077	124	3.90967859069
NM_183194	Gsdmc3	chr15	-	2142	0	0.0
NM_001134661	Gm6406	chr9	+	762	0	0.0
NM_001134660	Prr23a	chr9	+	1059	0	0.0
NM_001033669	Fbxw10	chr11	+	3267	0	0.0
NM_001033668	Dnahc1	chr14	-	12872	0	0.0
NM_144500	Osbpl2	chr2	+	2745	423	14.9501271313
NM_172806	Btbd7	chr12	-	4306	335	7.54775246635
NM_001025371	Serinc4	chr2	-	2534	3	0.114858069197
NM_030553	Olfr160	chr9	-	933	0	0.0
NM_030556	Slc19a3	chr1	-	2974	0	0.0
NM_030557	Mynn	chr3	+	4154	344	8.03412931202
NM_030554	Rab27b	chr18	-	6977	0	0.0
NM_030558	Car15	chr16	-	1105	11	0.965777924823
NM_030559	Vps16	chr2	+	3206	489	14.7976315088
NM_001205132	Yes1	chr5	+	4146	0	0.0
NM_001205133	Yes1	chr5	+	2432	0	0.0
NM_194355	Spire1	chr18	-	5033	6	0.115656804031
NM_194357	Bpifb3	chr2	+	1821	0	0.0
NM_133659	Erg	chr16	-	2214	15	0.657295274039
NR_046004	4933406J10Rik	chr7	-	985	0	0.0
NR_046006	2310010J17Rik	chr7	-	473	7	1.43576633644
NR_046007	2310010J17Rik	chr7	-	379	7	1.79186669429
NR_046001	9130221H12Rik	chr7	+	1542	107	6.73203354212
NR_046002	C87198	chr12	+	603	0	0.0
NR_046003	C87198	chr12	+	589	0	0.0
NM_133655	Cd81	chr7	+	1518	11	0.703020162667
NM_144527	Ccdc21	chr4	-	3866	314	7.8797904006
NM_144526	Fam64a	chr11	+	1466	100	6.61778870724
NM_144525	Tmem214	chr5	+	2762	314	11.0294242175
NM_144524	Angel1	chr12	-	3850	48	1.20955988507
NM_144523	Zfp622	chr15	+	2803	280	9.69129471476
NM_144522	Tbc1d10b	chr7	-	3613	807	21.6696771203
NM_144521	Snap47	chr11	-	1837	123	6.49595222706
NM_144520	Sec14l2	chr11	-	2528	9	0.345392026121
NM_030080	Creb3l4	chr3	-	1553	0	0.0
NM_030081	Zfyve20	chr6	-	5220	238	4.42337054074
NM_030082	Hist3h2ba	chr11	+	620	8	1.25182945094
NM_030083	Lsmd1	chr11	+	518	97	18.1672353233
NM_030084	Gpr108	chr17	-	2094	414	19.1809684496
NM_144529	Arhgap17	chr7	-	3487	620	17.2499010949
NM_030087	Ndufv3	chr17	+	1579	748	45.9585517867
NM_001024917	N4bp2	chr5	+	5731	234	3.96125058329
NM_021300	Rhox4b	chrX	+	886	0	0.0
NM_021302	Stk32c	chr7	-	2183	317	14.0880989629
NM_021305	Sec61a2	chr2	-	2369	39	1.59715260256
NM_021304	Abhd1	chr5	+	1312	25	1.84864295823
NM_021307	Zfp112	chr7	+	3507	8	0.221310025545
NM_001024910	Sept10	chr10	-	1821	29	1.54502289456
NM_021309	Sh2d2a	chr3	+	4758	7735	157.718539772
NM_021308	Piwil2	chr14	-	4913	1	0.0197469534802
NM_001142441	Gm10094	chr14	+	779	515	64.1381809509
NM_001024919	Bod1	chr11	-	1402	49	3.39074346645
NM_001024918	Rfx4	chr10	+	3940	0	0.0
NM_028422	Gtpbp5	chr2	+	1605	71	4.29170813322
NM_028421	Zc3hav1	chr6	-	3784	1652	42.355106925
NM_028420	Camk2n2	chr16	-	1282	6	0.454056704125
NM_028427	Tmem192	chr8	+	1125	394	33.9774331418
NM_028426	3110007F17Rik	chrX	+	920	13	1.3708893172
NM_028428	Fut11	chr14	+	3344	168	4.87404887897
NM_175439	Mars2	chr1	+	2882	65	2.18809537097
NM_175438	Aldh4a1	chr4	+	3355	54	1.56152198277
NM_175434	Slc35f3	chr8	+	2783	0	0.0
NM_175437	Pion	chr5	+	3745	531	13.7559176181
NM_175436	Zfp526	chr7	+	3352	232	6.7147653723
NM_175431	A830093I24Rik	chr12	-	2886	2	0.0672326974692
NM_175430	Ccdc40	chr11	+	4979	12	0.233822331668
NM_175433	Zfp710	chr7	+	4532	89	1.90522807544
NM_175432	Tmem132c	chr5	+	5113	0	0.0
NR_024085	BC006965	chr11	-	1952	1	0.0497012205165
NR_045287	1700097N02Rik	chr17	-	845	126	14.466407797
NM_198683	Celf1	chr2	+	4685	831	17.2083129593
NM_001242411	Srgap1	chr10	-	7718	0	0.0
NM_198680	Serpinb3b	chr1	-	1632	0	0.0
NR_033561	2900002K06Rik	chrX	+	840	10	1.15496169581
NM_175383	B3gnt1	chr19	+	2035	14	0.667437323967
NM_175382	Fam72a	chr1	+	2105	42	1.93572677569
NM_175381	2700081O15Rik	chr19	+	4989	33	0.641722553776
NM_175380	Gpd1l	chr9	-	4393	372	8.21539792185
NM_175387	Rbfox2	chr15	-	6980	0	0.0
NM_175386	Lhfp	chr3	+	2089	0	0.0
NM_175384	Cdca2	chr14	-	3545	524	14.3404214394
NR_045283	Gm15941	chr15	-	1826	0	0.0
NM_175389	Rg9mtd2	chr3	+	3934	124	3.05797687432
NM_175388	Rnf169	chr7	-	7156	403	5.46363377957
NR_033566	AI507597	chr4	+	864	0	0.0
NR_040767	Gm5122	chr9	+	1637	1	0.0592649862236
NR_040766	9430037G07Rik	chr9	-	3177	9	0.274835077757
NR_040765	B230323A14Rik	chr9	+	1635	0	0.0
NM_145457	Paip1	chr13	+	4668	280	5.81934427709
NR_040763	4930519F24Rik	chr9	+	577	0	0.0
NR_033565	BB019430	chr10	+	1320	0	0.0
NR_040761	4930511E03Rik	chr6	+	2232	0	0.0
NR_040760	AU023762	chr9	-	2179	5	0.222617674273
NR_033564	Gm16897	chr1	-	2491	3	0.116840765694
NR_040769	A730043L09	chr9	-	1205	0	0.0
NR_040768	4930480G23Rik	chr4	-	1259	0	0.0
NM_146969	Olfr1243	chr2	-	918	0	0.0
NM_146968	Olfr1242	chr2	-	1053	0	0.0
NM_146965	Olfr1250	chr2	-	945	0	0.0
NM_146964	Olfr61	chr7	+	936	0	0.0
NM_146967	Olfr1226	chr2	-	933	0	0.0
NM_146966	Olfr1247	chr2	-	1065	0	0.0
NM_146961	Olfr539	chr7	+	960	0	0.0
NM_146960	Olfr53	chr7	+	1162	0	0.0
NM_146963	Olfr45	chr7	+	936	0	0.0
NM_146962	Olfr541	chr7	+	939	0	0.0
NM_134156	Actn1	chr12	-	3739	644	16.7100315316
NM_001159288	Morc2a	chr11	+	5085	460	8.7763461015
NM_001159289	Bcl11a	chr11	+	1825	0	0.0
NM_078484	Slc35a2	chrX	+	1555	43	2.6827791931
NM_001159284	Smtn	chr11	-	3387	170	4.8694576369
NM_018864	Impa1	chr3	-	2601	607	22.640979218
NM_018865	Wisp1	chr15	+	5022	0	0.0
NM_018866	Cxcl13	chr5	+	1162	0	0.0
NM_018867	Cpxm2	chr7	-	3506	0	0.0
NM_018860	Rpl41	chr10	-	449	3134	677.172820028
NM_018861	Slc1a4	chr11	-	3926	5	0.123556778462
NM_018862	Agpat1	chr17	+	1942	363	18.1344449169
NM_018863	Pdyn	chr2	-	747	0	0.0
NM_018868	Nop58	chr1	+	1976	872	42.8130740358
NM_018869	Grk5	chr19	+	3167	86	2.63449425025
NM_021888	Qtrt1	chr9	+	1321	66	4.84716702617
NM_021889	Syt9	chr7	+	3816	0	0.0
NM_021882	Pmel	chr10	+	2130	18	0.819860133364
NM_021883	Tmod1	chr4	+	2871	133	4.49433370449
NM_021880	Prkar1a	chr11	+	3323	4312	125.891172409
NM_021881	Qk	chr17	-	6717	235	3.39421525611
NM_021886	Cenph	chr13	-	1239	121	9.47460103004
NM_021887	Il21r	chr7	+	2607	1942	72.2695019234
NM_021884	Tsg101	chr7	-	1832	652	34.5278068538
NM_021885	Tub	chr7	+	5941	18	0.293940764866
NR_045645	BC037704	chr19	+	1993	4	0.194715067633
NR_045643	5930403L14Rik	chr4	-	5677	3	0.0512683366821
NR_045642	Tk2	chr8	-	2326	218	9.09271649772
NR_045641	F630111L10Rik	chr3	-	7333	0	0.0
NR_045640	Gm20199	chr9	-	3997	0	0.0
NM_033041	Hes7	chr11	+	964	0	0.0
NM_033042	Tnfrsf25	chr4	+	1603	3	0.181566030782
NM_001110784	Xlr3a	chrX	-	1647	17	1.00138755411
NM_001110783	Ank1	chr8	+	8218	2	0.0236108012772
NM_001110780	Syn1	chrX	-	3175	1	0.0305564669128
NM_001024141	Nxf3	chrX	-	2978	0	0.0
