gene_name	symbol	chrom	strand	len	reads	RPKM
NM_147151	Ehmt2	chr17	+	3746	5696	42.2812321597
NM_017389	Ear14	chr14	+	462	0	0.0
NM_175833	Cdv3	chr9	-	3319	3658	30.6465700949
NM_001013802	Macrod2	chr2	+	1893	1	0.0146890873523
NM_080850	Pask	chr1	-	5119	397	2.1565066646
NM_175176	4922501L14Rik	chr3	+	2009	4	0.0553637478504
NM_175177	Bdh1	chr16	+	3098	460	4.12878098277
NM_175170	Pogk	chr1	-	7371	3217	12.1358465697
NM_178804	Slit2	chr5	+	7988	0	0.0
NM_175171	Mast4	chr13	-	10670	385	1.00332523972
NM_001256004	Gm5071	chrX	-	1035	0	0.0
NM_001256005	Gbp4	chr5	-	4538	9876	60.5148578065
NM_001256002	Cacna1c	chr6	-	8479	0	0.0
NM_080856	Asb14	chr14	+	1815	0	0.0
NM_001256000	Cacna1c	chr6	-	8272	0	0.0
NM_001256001	Cacna1c	chr6	-	8281	0	0.0
NM_032460	Gpank1	chr17	+	1304	876	18.6797879643
NM_080857	Asb13	chr13	+	2359	880	10.3728992263
NM_032465	Cd96	chr16	-	2181	8803	112.232972066
NR_033611	Gm12669	chr7	+	1011	1376	37.8453656621
NR_033610	Gm12633	chr4	-	1690	0	0.0
NM_001177354	Myc	chr15	+	2396	1054	12.2320493511
NR_033612	Gm13238	chr4	+	774	11	0.395181997334
NR_033615	Rreb1	chr13	+	6397	179	0.778076157895
NM_001200004	Mup15	chr4	-	889	0	0.0
NR_033617	Gm12830	chr4	+	2308	0	0.0
NR_033616	Pldi	chr10	-	853	0	0.0
NR_033619	Gm6623	chr17	+	2588	450	4.83496872528
NR_033618	1700128F08Rik	chr9	+	1110	13	0.325661036623
NM_031843	Dpp7	chr2	-	1655	177	2.97386120685
NM_031842	Smarcd1	chr15	+	3153	1803	15.9007344025
NM_001115154	Samd3	chr10	+	1874	585	8.6802394767
NM_001115150	Uspl1	chr5	+	3588	1413	10.9505303934
NM_001115151	Uspl1	chr5	+	3088	1277	11.4989724388
NM_001115153	Uspl1	chr5	+	3934	1473	10.4115123521
NM_178788	Dctd	chr8	+	2098	54	0.715704426751
NM_178789	Tmem117	chr15	+	2781	0	0.0
NR_038163	5730457N03Rik	chr6	-	2916	0	0.0
NM_178785	Rasal3	chr17	-	3677	12382	93.6359448667
NM_178786	Skint4	chr4	+	3997	13	0.090438766738
NM_178787	Iffo1	chr6	+	2840	1277	12.5031080602
NM_178780	Ric3	chr7	-	1920	0	0.0
NM_178782	Bcorl1	chrX	+	6125	226	1.02600097516
NM_001112729	Tti2	chr8	+	5040	705	3.88959163934
NM_080510	Trim69	chr2	+	1758	8	0.126536711526
NM_001112722	Arhgef10l	chr4	-	4424	0	0.0
NM_001112723	Arhgef10l	chr4	-	4382	0	0.0
NM_001112721	Ubr5	chr15	-	9772	11984	34.1007373328
NM_001112725	Aldh3a1	chr11	+	1595	0	0.0
NM_207137	Olfr417	chr1	+	930	0	0.0
NM_001164184	Lsr	chr7	-	2120	263	3.44957280194
NM_206903	Olfr3	chr2	-	942	0	0.0
NM_008618	Mdh1	chr11	-	1958	5346	75.920960595
NM_008619	Mov10	chr3	-	3565	2176	16.9724596271
NM_008616	Zfp239	chr6	+	2633	199	2.10158831341
NM_008617	Mdh2	chr5	+	1282	5249	113.85024644
NM_008614	Mobp	chr9	+	3286	0	0.0
NM_008615	Me1	chr9	-	3257	0	0.0
NM_008612	Mnat1	chr12	+	2505	322	3.57432113342
NM_008613	Mns1	chr9	+	1807	721	11.094878218
NM_008610	Mmp2	chr8	+	3041	0	0.0
NM_008611	Mmp8	chr9	+	2453	0	0.0
NR_045793	Gm10390	chr5	-	3977	20	0.139836270344
NR_045792	Gm19583	chr5	+	1366	0	0.0
NR_045795	Gm16702	chr17	-	2384	916	10.6840189596
NR_045794	Gm16907	chr13	-	2764	26	0.261565666174
NR_045799	1700123O21Rik	chr16	+	675	0	0.0
NR_045798	1810034E14Rik	chr13	+	1802	169	2.60781840093
NM_025473	Fam3a	chrX	-	1765	507	7.98745964613
NM_001165996	Musk	chr4	+	1747	0	0.0
NM_001083916	1810019J16Rik	chr4	+	1796	17	0.263201291806
NM_025470	1810030J14Rik	chr1	+	803	0	0.0
NM_025476	Fam82b	chr4	+	1875	63	0.934296463224
NM_001083912	Plekhg2	chr7	-	5049	4282	23.5823303974
NM_025474	Mrps14	chr1	+	1970	784	11.0661171617
NM_025479	2810021B07Rik	chr13	+	2672	634	6.59778609838
NM_025478	Isoc1	chr18	+	2563	1087	11.7930561229
NM_001083918	Gm13139	chr4	+	2758	425	4.28489412693
NM_001083919	Xirp2	chr2	+	11969	0	0.0
NM_001165999	Lingo2	chr4	-	4641	0	0.0
NM_001165998	Spopl	chr2	-	2722	714	7.2938280101
NM_197889	Ifnz	chr4	+	1462	5	0.0950972720856
NM_138589	Ubfd1	chr7	+	4831	1199	6.90124702692
NM_138582	D17H6S56E-3	chr17	+	4313	70	0.451298623939
NM_138583	D16H22S680E	chr16	-	1514	547	10.046317021
NM_138580	Rdbp	chr17	+	1398	1091	21.7001635282
NM_138581	1700088E04Rik	chr15	-	1253	3	0.0665756800268
NM_138586	Exosc5	chr7	+	1031	502	13.5391213032
NM_138587	Fam3c	chr6	-	2739	3460	35.1260644608
NM_138584	Spg21	chr9	+	2690	1898	19.6195641618
NM_138585	Cherp	chr8	-	3800	2692	19.6986691651
NM_172849	9430031J16Rik	chr1	+	4906	0	0.0
NM_172841	Slco5a1	chr1	-	8511	30	0.0980135437358
NM_172840	Vwa2	chr19	+	3882	0	0.0
NM_172843	Tor1aip2	chr1	+	5855	1989	9.44611679757
NM_172842	Lax1	chr1	-	2273	17170	210.046905096
NM_172845	Adamts4	chr1	+	3673	1	0.00757049887227
NM_172844	Fmo9	chr1	-	3065	0	0.0
NM_001033805	G630016D24Rik	chr14	+	1227	4	0.0906485488438
NM_001033807	4930567H17Rik	chrX	-	840	0	0.0
NM_026058	Lass4	chr8	+	3668	2905	22.0222778216
NM_138630	Arhgap4	chrX	-	3321	7191	60.2096136692
NM_138631	Tssc4	chr7	+	895	356	11.0604396418
NM_001164640	Apol7a	chr15	-	2292	107	1.29811925493
NM_001164641	Trappc9	chr15	-	4688	1032	6.12121342007
NM_001164642	Trappc9	chr15	-	3127	1015	9.02575599399
NM_001164643	Trappc9	chr15	-	2833	896	8.79441311423
NR_045444	1700071M16Rik	chr17	-	2504	0	0.0
NR_030254	Mir486	chr8	+	128	0	0.0
NR_030250	Mir489	chr6	-	107	0	0.0
NR_030251	Mir483	chr7	-	73	0	0.0
NR_030252	Mir484	chr16	+	67	0	0.0
NR_030253	Mir485	chr12	+	73	0	0.0
NR_030259	Mir546	chr10	+	121	90	20.6824777868
NM_001167593	Gm4934	chr13	+	4281	0	0.0
NM_001167592	Gm17365	chr9	-	1329	0	0.0
NM_001163035	Enoph1	chr5	+	1475	291	5.48588117026
NM_001163032	Synpr	chr14	+	2657	0	0.0
NM_001080755	Zzz3	chr3	+	7600	2476	9.05904622079
NM_001080754	Ambra1	chr2	+	5017	3186	17.6582270983
NM_001122780	Klhl25	chr7	+	3374	1907	15.7163264897
NM_001139520	Samhd1	chr2	-	4010	12715	88.1693053815
NM_147009	Olfr389	chr11	-	1395	0	0.0
NM_147008	Olfr393	chr11	-	939	0	0.0
NM_147005	Olfr395	chr11	-	939	0	0.0
NM_147004	Olfr399	chr11	-	1003	0	0.0
NM_147007	Olfr394	chr11	-	933	0	0.0
NM_147006	Olfr392	chr11	-	1069	0	0.0
NM_147001	Olfr172	chr16	-	1088	0	0.0
NM_147000	Olfr173	chr16	-	1164	0	0.0
NM_147003	Olfr139	chr11	-	948	0	0.0
NM_147002	Olfr175-ps1	chr16	-	1029	0	0.0
NM_139219	Defb9	chr8	-	323	0	0.0
NM_139218	Dppa3	chr6	+	818	0	0.0
NR_037707	Adamts10	chr17	+	4053	3604	24.7259852597
NM_009989	Cyct	chr2	-	652	0	0.0
NM_009988	Cxadr	chr16	+	1733	14	0.224633694755
NM_001166648	Zfp280c	chrX	-	4023	1166	8.05923733265
NM_001166649	Zfp280c	chrX	-	4044	1174	8.07239449261
NM_001166646	Gm16405	chrX	+	700	0	0.0
NM_009984	Ctsl	chr13	-	1971	28	0.395017953333
NM_009987	Cx3cr1	chr9	-	3729	5860	43.6969032494
NM_009986	Cux1	chr5	-	5018	374	2.07246102866
NM_001166642	Bcas3	chr11	+	3611	1130	8.70154524075
NM_001166643	Bcas3	chr11	+	3525	1128	8.89806155451
NM_009983	Ctsd	chr7	-	1954	35466	504.699736266
NM_009982	Ctsc	chr7	+	2472	6526	73.4081079398
NM_001163691	Cacna1h	chr17	-	8175	0	0.0
NM_001163695	4932438H23Rik	chr16	-	2436	0	0.0
NR_028538	Scarna2	chr3	-	61	1	0.455843317342
NR_028539	Snord23	chr7	-	99	2	0.561746310259
NM_023168	Grina	chr15	+	1693	3232	53.0835331958
NM_001081408	Agmat	chr4	+	1404	0	0.0
NM_001081409	Phf20l1	chr15	+	6670	4796	19.9939576534
NR_028530	Snord66	chr16	+	58	2	0.958842839926
NM_001081405	Vmn2r28	chr7	-	2744	0	0.0
NM_001081406	Lrr1	chr12	+	1501	135	2.50091253718
NR_028533	Snord88a	chr7	+	72	1	0.386200588303
NM_001081400	1810013L24Rik	chr16	+	4074	1632	11.1389577634
NM_023166	Fam89b	chr19	-	1173	1446	34.2780184565
NR_028536	Snord93	chr5	+	45	0	0.0
NM_001081403	Klhl14	chr18	-	4018	0	0.0
NM_001127576	Gm1564	chr11	+	4573	0	0.0
NM_001077237	BC003331	chr1	-	3146	1169	10.3324002277
NM_013599	Mmp9	chr2	+	3139	13	0.115158888389
NM_013598	Kitl	chr10	+	5450	0	0.0
NM_013591	Madcam1	chr10	+	1420	0	0.0
NM_013590	Lyz1	chr10	-	1265	2	0.043962754716
NM_013593	Mb	chr15	-	1056	0	0.0
NM_013592	Matn4	chr2	-	2508	0	0.0
NM_013595	Mbd3	chr10	-	1589	2295	40.1609724426
NM_013594	Mbd1	chr18	+	2672	1399	14.5588371477
NM_013596	Mc5r	chr18	+	1162	0	0.0
NM_022414	Ngb	chr12	-	1616	2	0.0344139138092
NM_027423	Polr3b	chr10	+	4830	1410	8.11740863862
NM_027420	2610034B18Rik	chr7	-	2184	1	0.0127318875265
NM_027421	Ints2	chr11	-	5922	809	3.79861733663
NM_022410	Myh9	chr15	-	7371	96750	364.980775759
NM_027427	Taf15	chr11	+	2049	4296	58.2998908586
NM_022413	Trpv6	chr6	-	2928	0	0.0
NM_152894	Pop1	chr15	+	3393	504	4.13039992583
NM_027429	Cenpl	chr1	+	4327	1035	6.65118276875
NM_022418	Tmub1	chr5	-	1320	408	8.59471854697
NM_022419	Abhd8	chr8	-	1985	2425	33.9700870115
NM_152895	Kdm5b	chr1	+	6300	943	4.16213891166
NM_001048219	Nlrp9a	chr7	+	3292	0	0.0
NM_133680	Hiatl1	chr13	-	3472	2283	18.2840172532
NM_027793	Amtn	chr5	+	1022	0	0.0
NM_001048217	Spink11	chr18	-	746	0	0.0
NM_009329	Zfp354a	chr11	+	4029	0	0.0
NM_009328	Tcf15	chr2	+	931	0	0.0
NM_001040027	Gm15386	chr1	-	256	0	0.0
NM_001040026	Sco1	chr11	+	4280	540	3.50828945636
NM_009321	Tbca	chr13	+	503	1179	65.1765318885
NM_001252685	Smc5	chr19	-	5559	3529	17.6522639109
NM_009323	Tbx15	chr3	+	3567	3	0.0233864107299
NM_009322	Tbr1	chr2	+	3976	1	0.00699357202159
NM_009325	Tbxa2r	chr10	+	1919	697	10.0995780737
NM_009324	Tbx2	chr11	+	3562	11	0.0858705406896
NM_009327	Hnf1a	chr5	-	3186	0	0.0
NM_009326	Tcea2	chr2	+	1163	236	5.64257987657
NM_013629	Phtf1	chr3	+	3330	2383	19.898724366
NM_013628	Pcsk1	chr13	+	2516	7	0.0773629159399
NM_013627	Pax6	chr2	+	3161	4	0.0351868932083
NM_013626	Pam	chr1	-	4103	47	0.318523712118
NM_013625	Pafah1b1	chr11	-	5517	7967	40.1547809072
NM_013624	Otog	chr7	+	10043	2	0.0055374773191
NM_013623	Orm3	chr4	+	773	0	0.0
NM_013622	Oprd1	chr4	-	4021	0	0.0
NM_013621	Olfr69	chr7	-	1357	0	0.0
NM_013620	Olfr68	chr7	-	948	0	0.0
NM_001005223	Znhit3	chr11	-	983	181	5.12000617169
NM_001005225	Olfr1197	chr2	-	945	0	0.0
NM_001005227	Olfr1200	chr2	-	1011	0	0.0
NM_015755	Hunk	chr16	+	5009	91	0.505167948605
NM_015754	Rbbp9	chr2	-	2160	119	1.53192900027
NM_015756	Shroom3	chr5	+	7210	6	0.023139896553
NM_015751	Abce1	chr8	-	3813	3285	23.9559829912
NM_015750	Neu2	chr1	+	1583	0	0.0
NM_001177659	Odf2	chr2	+	3905	3813	27.1513353932
NM_015752	Sufu	chr19	+	2359	719	8.47513016333
NM_001177657	Grin1	chr2	-	3818	0	0.0
NM_001177656	Grin1	chr2	-	3881	0	0.0
NM_001177655	Nelf	chr2	+	2837	858	8.40956205253
NM_001177654	Nelf	chr2	+	2918	900	8.57635302332
NM_015759	Fgd3	chr13	-	3110	2376	21.2437643223
NM_001177652	Gm5886	chr6	-	641	0	0.0
NM_001177650	Fnbp1	chr2	-	4379	11966	75.9835325997
NM_183064	Fgf12	chr16	-	3065	0	0.0
NM_001134717	2810006K23Rik	chr5	+	1686	291	4.79933257778
NM_023624	Lrat	chr3	-	5349	0	0.0
NM_023625	Plbd2	chr5	-	3595	1096	8.47729091076
NM_023626	Ing3	chr6	+	3755	1011	7.4866346801
NM_023627	Isyna1	chr8	+	1838	1335	20.1967358802
NM_030248	Cdk5rap3	chr11	-	1875	2011	29.8233363102
NM_030249	Cttnbp2nl	chr3	-	4946	6	0.0337320368271
NM_030246	Dcaf4	chr12	+	2085	659	8.78870288433
NM_030244	Ier5l	chr2	-	1559	103	1.83711581967
NM_030245	Tada1	chr1	+	2144	793	10.284752234
NM_030243	Rbm43	chr2	-	1951	1342	19.1267276495
NM_030240	2900092E17Rik	chr7	-	1412	1167	22.9816701357
NM_030241	Setd8	chr5	+	2738	2182	22.1598455898
NM_001205082	Scarb1	chr5	-	2392	151	1.75533979767
NM_001205083	Scarb1	chr5	-	2192	90	1.14168787053
NM_001205081	Trim47	chr11	-	2195	23	0.291365910811
NM_023622	Rgl3	chr9	-	2550	0	0.0
NM_001205085	Tbx20	chr9	-	1427	0	0.0
NM_001081340	Setd2	chr9	+	8350	6265	20.8631570505
NM_025868	Tmx2	chr2	-	1968	1795	25.3620752197
NM_025869	Dusp26	chr8	+	1747	0	0.0
NM_025860	Ddx18	chr1	-	2249	2009	24.8391030222
NM_025861	Pqlc1	chr18	+	1989	84	1.17432939068
NM_025862	Acad8	chr9	-	2862	397	3.857148014
NM_025863	Trim59	chr3	-	2920	3220	30.6632686275
NM_025864	Tmem206	chr1	+	4204	343	2.26869879371
NM_001141950	Tmem80	chr7	+	1799	298	4.60606994032
NM_025866	Cdca7	chr2	+	2361	736	8.66816669859
NM_025867	Serpinb11	chr1	+	1699	0	0.0
NM_001083587	Tns3	chr11	-	7483	14	0.0520232784992
NM_001142750	Tgif2lx2	chrX	+	1032	0	0.0
NM_001035509	Zcchc18	chrX	+	2856	1469	14.3024032996
NM_181517	Ipo7	chr7	+	3117	3005	26.8073016636
NM_181516	Taz	chrX	+	1851	1130	16.9752997646
NM_145099	Trpv3	chr11	+	2440	0	0.0
NM_001135192	Asap2	chr12	+	5670	1015	4.97769647147
NM_001135198	Ccdc36	chr9	-	2866	5	0.0485108903661
NM_001039507	Lipe	chr7	-	2779	251	2.51148507802
NM_001039502	Krtap1-4	chr11	-	1129	0	0.0
NM_001039501	Wfdc10	chr2	+	459	0	0.0
NM_001039509	Pnkd	chr1	+	2956	199	1.87194926563
NM_146015	Efemp1	chr11	+	2036	0	0.0
NM_146014	Ccm2	chr11	+	1875	2896	42.9479771031
NM_146017	Gabrp	chr11	-	3280	0	0.0
NM_146016	Eml6	chr11	-	8080	32	0.110124524189
NM_146011	Arhgap9	chr10	+	1811	13260	203.596590649
NM_146010	Tspan8	chr10	+	1522	0	0.0
NM_146013	Sec14l4	chr11	+	2942	0	0.0
NM_146012	Ctdsp2	chr10	+	4136	4071	27.3694455606
NM_146019	Chd3	chr11	-	6168	6746	30.4121692844
NM_146018	Flcn	chr11	-	2851	1313	12.80598345
NM_183170	Mpv17l2	chr8	-	955	673	19.5955347715
NM_213659	Stat3	chr11	-	4487	13119	81.2999147075
NM_001038676	Gm4745	chr7	+	1264	0	0.0
NM_183178	Fsd1	chr17	+	1748	0	0.0
NM_001145836	Ralgds	chr2	+	3590	772	5.979546936
NM_001145834	Ralgds	chr2	+	3714	789	5.90718444274
NM_001145835	Ralgds	chr2	+	3626	774	5.93551748069
NM_001145832	Kifc3	chr8	-	2927	22	0.208999566748
NM_001145830	Plcb1	chr2	+	6998	2	0.00794696837892
NM_001145831	Kifc3	chr8	-	3413	28	0.228122000006
NM_001031772	Lin28b	chr10	-	5403	1	0.0051464820207
NM_001190704	Dlk1	chr12	+	4120	2	0.0134982729892
NM_001190705	Dlk1	chr12	+	4186	2	0.0132854478537
NM_001190703	Dlk1	chr12	+	4054	2	0.0137180278036
NR_045551	1110017D15Rik	chr4	-	662	0	0.0
NR_045556	Cdh23	chr10	-	11254	69	0.170485562706
NR_045554	Fut8	chr12	+	3342	2200	18.3046598406
NR_045558	Ccdc77	chr6	-	2454	416	4.71372453988
NM_007651	Cd53	chr3	-	2802	8879	88.1132768363
NM_001112813	Cacna1g	chr11	-	8154	0	0.0
NM_029587	1700012A03Rik	chr6	+	915	0	0.0
NM_029586	Ccdc46	chr11	+	939	1	0.0296128246622
NM_029585	Det1	chr7	-	2217	334	4.18915279545
NM_029584	Zfp773	chr7	-	3025	64	0.588301590381
NM_029582	Txndc11	chr16	-	2977	1141	10.6574238261
NM_029581	Mtif3	chr5	-	4939	651	3.66511317574
NM_029580	Trmt5	chr12	-	1669	309	5.14810706326
NM_029588	1700012L04Rik	chrX	+	525	1	0.0529646521102
NM_001134458	Il9r	chr11	-	3086	1	0.00901051275368
NM_001134459	Prickle2	chr6	-	7878	1	0.00352963218556
NM_001134457	Fam55c	chr16	-	6430	1693	7.32135410759
NM_001177356	Gm3852	chr1	-	717	0	0.0
NR_033613	1700001J11Rik	chr9	+	2468	17	0.191535461946
NM_030729	Nckipsd	chr9	+	2870	299	2.89690810627
NM_030728	9930013L23Rik	chr7	-	7114	0	0.0
NM_001200002	Tmppe	chr9	+	6856	1732	7.024614668
NM_030721	Acox3	chr5	+	3956	2214	15.5620483772
NM_001177352	Myc	chr15	+	2399	1054	12.2167529159
NM_030723	Pum2	chr12	+	6228	10072	44.9689286172
NM_030722	Pum1	chr4	+	5351	3199	16.6235860779
NM_030725	Syt13	chr2	+	3751	1	0.00741307447556
NM_030724	Uck2	chr1	-	1335	601	12.51810626
NM_030727	Slc26a5	chr5	-	2962	0	0.0
NM_001177353	Myc	chr15	+	2396	1054	12.2320493511
NM_001012363	Slc2a9	chr5	-	3403	556	4.54316248926
NM_001177350	Pydc4	chr1	-	2628	2042	21.6060712689
NM_001160127	Smyd1	chr6	-	3361	576	4.76540041598
NM_001177351	AW112010	chr19	-	775	29155	1046.06042186
NM_028980	Ppp4r4	chr12	+	3683	13	0.098149267079
NM_028981	Cacna1d	chr14	-	8690	674	2.15667918863
NM_028982	8430419L09Rik	chr6	+	4209	473	3.1248389725
NM_028984	8430406I07Rik	chr2	+	2707	248	2.54746867556
NM_028986	Gzf1	chr2	+	4135	495	3.3287034987
NR_046233	Rn45s	chr17	+	5833	232590	1108.77771781
NM_199366	Gal3st2	chr1	+	2846	0	0.0
NM_199364	Lzts1	chr8	-	1800	81	1.2512899061
NM_146815	Olfr926	chr9	+	927	0	0.0
NM_001029978	Tceal3	chrX	+	1115	6	0.149631079953
NM_001029979	Safb2	chr17	-	3272	3426	29.1151807818
NM_001029977	Gm4788	chr1	-	2887	0	0.0
NM_028677	Ppih	chr4	-	777	448	16.0325433415
NM_028672	Fam161a	chr11	+	1937	41	0.588572089144
NM_028673	Zdbf2	chr1	+	12621	0	0.0
NM_028671	Fam122c	chrX	+	736	0	0.0
NM_028679	Irak3	chr10	-	2969	4	0.0374623676091
NM_175660	Hist1h2ab	chr13	+	506	467	25.6632580654
NM_175661	Hist1h2af	chr13	+	393	518	36.6507306396
NM_175662	Hist2h2ac	chr3	-	390	103	7.34375272528
NM_175663	Hist1h2ba	chr13	-	384	8	0.579300882455
NM_175664	Hist1h2bb	chr13	+	468	17	1.0100630771
NM_175665	Hist1h2bk	chr13	+	381	17	1.24070740179
NM_175666	Hist2h2bb	chr3	+	493	15	0.846037799934
NM_175667	Ankrd5	chr2	+	2723	0	0.0
NM_175668	Gpr4	chr7	+	2884	1	0.00964162356375
NM_175669	Gpr82	chrX	+	2497	0	0.0
NM_001166408	Rai14	chr15	-	4814	86	0.496749905022
NM_001166409	Rbm3	chrX	-	1270	16087	352.222234812
NM_001166402	Tnfaip3	chr10	-	4336	8173	52.4128351916
NM_001166406	Kif20a	chr18	+	3579	2009	15.6085897449
NM_001166407	Kif20a	chr18	+	3577	2010	15.6250906176
NM_008838	Pigf	chr17	-	980	346	9.81737658756
NM_008839	Pik3ca	chr3	+	8917	3875	12.083656402
NM_008837	Pick1	chr15	+	2035	373	5.09670909065
NR_038463	Gm14718	chrX	+	756	0	0.0
NM_008832	Phka1	chrX	-	6115	33	0.150059296453
NM_008830	Abcb4	chr5	+	4075	79	0.539069680066
NM_008831	Phb	chr11	+	1799	1678	25.9361924827
NM_010734	Lst1	chr17	-	416	38	2.54001156153
NM_010735	Lta	chr17	-	1383	28	0.562964848893
NR_040538	1700007F19Rik	chr3	-	1642	0	0.0
NM_010737	Klrb1a	chr6	-	1274	23	0.502000136759
NM_010730	Anxa1	chr19	-	1395	770	15.3483588642
NM_010731	Zbtb7a	chr10	+	5373	5895	30.5079057695
NM_010732	Lrrn2	chr1	+	3346	0	0.0
NM_010733	Lrrn3	chr12	-	3185	18	0.157147868898
NR_040532	Gm10804	chr2	+	2247	13	0.160873943325
NR_040533	Gm10804	chr2	+	868	0	0.0
NR_040530	Gm10714	chr2	-	874	0	0.0
NR_040531	1700029B22Rik	chr7	+	697	0	0.0
NM_010738	Ly6a	chr15	-	828	4361	146.453979617
NR_040537	4930529L06Rik	chr16	+	297	0	0.0
NR_040534	Gm10548	chr18	-	2629	153	1.61825244608
NM_032610	Spnb4	chr7	-	8737	14	0.04455650601
NM_001256218	Rap1gap	chr4	+	3226	13	0.112053239508
NM_011467	Spr	chr6	-	1226	357	8.09698199164
NM_011465	Spna1	chr1	+	8405	0	0.0
NM_011464	Spint2	chr7	-	1460	1133	21.57856109
NM_011463	Spink4	chr4	+	393	0	0.0
NM_011462	Spin1	chr13	+	4136	3173	21.3321667315
NM_011461	Spic	chr10	-	1265	9	0.197832396222
NM_011460	Serpinb9d	chr13	+	2101	0	0.0
NM_011469	Sprr2b	chr3	+	699	0	0.0
NM_011468	Sprr2a1	chr3	+	3547	0	0.0
NM_001076789	Cbx5	chr15	-	8801	6363	20.1036692107
NM_009048	Reps1	chr10	+	2618	4098	43.5258979306
NR_037980	Gm16894	chr1	-	858	12	0.388901291718
NM_033568	Snf8	chr11	+	947	1457	42.7814007554
NM_033569	Cnnm2	chr19	+	3330	99	0.826678016044
NM_001162896	4930523C07Rik	chr1	+	4034	3679	25.3594202862
NR_037987	Gm16548	chr1	-	1241	0	0.0
NR_037986	Gm16880	chr1	+	1199	0	0.0
NM_033562	Derl2	chr11	-	3623	1662	12.7558120891
NR_033409	Npff	chr15	-	1002	47	1.30429420241
NM_009042	Reg1	chr6	+	769	0	0.0
NM_033561	Eif4h	chr5	-	2409	8947	103.272826806
NM_009044	Rel	chr11	-	2584	706	7.59727101573
NM_033567	Cecr6	chr6	-	4869	15	0.0856637164444
NM_033564	Mpv17l	chr16	+	3036	235	2.15234319964
NM_033565	Aff4	chr11	+	10165	3589	9.81773946112
NR_029971	Mir451	chr11	+	72	0	0.0
NR_029974	Mir452	chrX	-	85	0	0.0
NR_045059	4930431P03Rik	chr14	-	2282	894	10.8934966993
NM_134190	Vmn1r229	chr17	+	921	0	0.0
NR_045052	Gm20187	chr12	-	1973	15	0.211402248032
NR_045053	2610307P16Rik	chr13	-	2503	0	0.0
NR_045050	9130015A21Rik	chr12	-	926	0	0.0
NR_045051	9130015A21Rik	chr12	-	549	0	0.0
NR_045056	3110056K07Rik	chr12	-	1147	357	8.65466427354
NR_045057	Gm20337	chr12	-	1142	71	1.72877181034
NR_045054	2610307P16Rik	chr13	-	2416	0	0.0
NR_045055	3110056K07Rik	chr12	-	949	92	2.69567196725
NM_001042613	Sepp1	chr15	+	2013	377	5.20766456478
NM_134195	Vmn1r227	chr17	+	1027	0	0.0
NM_134194	Vmn1r225	chr17	+	897	0	0.0
NR_036582	Dos	chr10	-	3294	305	2.57467058869
NM_134196	Vmn1r231	chr17	-	936	0	0.0
NM_013919	Usp21	chr1	-	2181	694	8.84808390479
NM_013918	Usp25	chr16	+	4413	10757	67.7801723189
NM_013915	Zfp238	chr1	+	4946	24	0.134928147309
NM_013914	Snai3	chr8	-	1589	986	17.2543437161
NM_013917	Pttg1	chr11	-	1690	1497	24.6309137335
NM_013911	Fbxl12	chr9	-	2088	942	12.544860489
NM_013910	Kdm2b	chr5	-	3519	1506	11.9001142913
NM_013913	Angptl3	chr4	+	1604	0	0.0
NM_013912	Apln	chrX	-	3148	18	0.158994905477
NR_036630	Gm1082	chr7	+	2648	0	0.0
NR_036631	Zim3	chr7	-	3224	0	0.0
NM_008799	Pdcd2	chr17	-	1120	821	20.3831153355
NM_008798	Pdcd1	chr1	-	1930	17051	245.661994116
NM_008793	Pcsk4	chr10	-	2514	31	0.342879758589
NM_008792	Pcsk2	chr2	+	4743	0	0.0
NM_008791	Pcp4	chr16	+	641	1	0.0433797852696
NM_008790	Pcp2	chr8	-	501	0	0.0
NM_008797	Pcx	chr19	+	4125	35	0.235933450309
NM_008796	Pctp	chr11	-	1971	354	4.99415555285
NM_008795	Cdk18	chr1	-	3046	1	0.00912883859417
NM_008794	Pcsk7	chr9	+	3814	1937	14.121939918
NM_178245	Bsx	chr9	+	875	0	0.0
NM_178244	Teddm1	chr1	+	1415	0	0.0
NM_178247	Dppa1	chr11	-	2350	0	0.0
NM_178246	Smg5	chr3	+	4447	3391	21.2034283867
NM_178241	Cxcr1	chr1	-	1124	0	0.0
NM_178240	Trim50	chr5	+	1452	0	0.0
NM_178243	5830403L16Rik	chr1	-	1654	0	0.0
NM_178242	Tnrc18	chr5	-	6207	2633	11.7954507376
NM_178249	Pramel6	chr2	+	1540	0	0.0
NR_037295	Mir3108	chr8	+	79	0	0.0
NR_028310	4930503E24Rik	chr10	+	1333	0	0.0
NR_028311	Gm4371	chr15	+	1610	2	0.0345421644197
NR_028313	4833422C13Rik	chr13	-	1864	0	0.0
NR_028314	4833422C13Rik	chr13	-	1827	0	0.0
NR_028315	Yaf2	chr15	-	2318	1267	15.1987758703
NR_028316	Mdp1	chr14	-	1802	1782	27.4978247956
NR_028317	8430429K09Rik	chr11	+	1003	10	0.277232725402
NM_001098172	Pcdh10	chr3	+	4234	0	0.0
NM_001098170	Pcdh10	chr3	+	6064	0	0.0
NM_001098171	Pcdh10	chr3	+	8263	0	0.0
NM_007684	Cetn3	chr13	+	1013	1027	28.1907367241
NM_007685	Cfc1	chr1	+	1038	0	0.0
NM_007686	Cfi	chr3	+	2073	0	0.0
NM_007687	Cfl1	chr19	+	1184	41076	964.676880313
NM_007680	Ephb6	chr6	+	3756	1255	9.29102373778
